cnt,en,extension,file,gen,id,length
France,Eurasian Skylark,.mp3,https://xeno-canto.org/78281/download,Alauda,78281,2:02
France,Eurasian Skylark,.mp3,https://xeno-canto.org/55104/download,Alauda,55104,0:41
France,Eurasian Skylark,.mp3,https://xeno-canto.org/692639/download,Alauda,692639,0:04
France,Eurasian Skylark,.mp3,https://xeno-canto.org/685144/download,Alauda,685144,0:05
France,Eurasian Skylark,.mp3,https://xeno-canto.org/634511/download,Alauda,634511,1:06
France,Eurasian Skylark,.mp3,https://xeno-canto.org/631677/download,Alauda,631677,0:01
France,Eurasian Skylark,.mp3,https://xeno-canto.org/535822/download,Alauda,535822,0:00
France,Eurasian Skylark,.mp3,https://xeno-canto.org/526318/download,Alauda,526318,0:07
France,Eurasian Skylark,.mp3,https://xeno-canto.org/523258/download,Alauda,523258,0:11
France,Eurasian Skylark,.mp3,https://xeno-canto.org/455342/download,Alauda,455342,0:13
France,Eurasian Skylark,.mp3,https://xeno-canto.org/443163/download,Alauda,443163,0:01
France,Eurasian Skylark,.mp3,https://xeno-canto.org/442288/download,Alauda,442288,0:01
France,Eurasian Skylark,.mp3,https://xeno-canto.org/442138/download,Alauda,442138,0:13
France,Eurasian Skylark,.mp3,https://xeno-canto.org/439022/download,Alauda,439022,0:01
France,Eurasian Skylark,.mp3,https://xeno-canto.org/315928/download,Alauda,315928,0:11
France,Eurasian Skylark,.mp3,https://xeno-canto.org/315926/download,Alauda,315926,0:03
France,Eurasian Skylark,.mp3,https://xeno-canto.org/305216/download,Alauda,305216,0:14
France,Eurasian Skylark,.mp3,https://xeno-canto.org/55105/download,Alauda,55105,1:29
France,Eurasian Skylark,.mp3,https://xeno-canto.org/554210/download,Alauda,554210,0:18
France,Eurasian Skylark,.mp3,https://xeno-canto.org/315927/download,Alauda,315927,0:20
France,Cetti's Warbler,.wav,https://xeno-canto.org/793069/download,Cettia,793069,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/791977/download,Cettia,791977,1:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/790737/download,Cettia,790737,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/789446/download,Cettia,789446,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/785717/download,Cettia,785717,3:18
France,Cetti's Warbler,.mp3,https://xeno-canto.org/784253/download,Cettia,784253,1:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/783220/download,Cettia,783220,0:22
France,Cetti's Warbler,.mp3,https://xeno-canto.org/781978/download,Cettia,781978,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/776658/download,Cettia,776658,0:41
France,Cetti's Warbler,.mp3,https://xeno-canto.org/766341/download,Cettia,766341,1:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/766201/download,Cettia,766201,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/756408/download,Cettia,756408,0:17
France,Cetti's Warbler,.mp3,https://xeno-canto.org/750445/download,Cettia,750445,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/749677/download,Cettia,749677,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/744149/download,Cettia,744149,0:16
France,Cetti's Warbler,.mp3,https://xeno-canto.org/732107/download,Cettia,732107,0:22
France,Cetti's Warbler,.mp3,https://xeno-canto.org/730624/download,Cettia,730624,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/730623/download,Cettia,730623,0:26
France,Cetti's Warbler,.mp3,https://xeno-canto.org/729688/download,Cettia,729688,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/721802/download,Cettia,721802,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/720898/download,Cettia,720898,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/720897/download,Cettia,720897,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/720896/download,Cettia,720896,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/720239/download,Cettia,720239,2:32
France,Cetti's Warbler,.mp3,https://xeno-canto.org/710407/download,Cettia,710407,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/710213/download,Cettia,710213,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/707336/download,Cettia,707336,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/707333/download,Cettia,707333,0:20
France,Cetti's Warbler,.mp3,https://xeno-canto.org/707331/download,Cettia,707331,0:27
France,Cetti's Warbler,.mp3,https://xeno-canto.org/707330/download,Cettia,707330,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/706661/download,Cettia,706661,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/701259/download,Cettia,701259,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/691937/download,Cettia,691937,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/686656/download,Cettia,686656,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/686655/download,Cettia,686655,0:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684985/download,Cettia,684985,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684984/download,Cettia,684984,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684983/download,Cettia,684983,0:20
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684982/download,Cettia,684982,2:49
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684973/download,Cettia,684973,1:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684972/download,Cettia,684972,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684971/download,Cettia,684971,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684970/download,Cettia,684970,0:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684969/download,Cettia,684969,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684967/download,Cettia,684967,0:42
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684966/download,Cettia,684966,1:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/683077/download,Cettia,683077,1:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/682839/download,Cettia,682839,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/682829/download,Cettia,682829,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/682779/download,Cettia,682779,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/682767/download,Cettia,682767,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/681613/download,Cettia,681613,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/680669/download,Cettia,680669,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/678803/download,Cettia,678803,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/677984/download,Cettia,677984,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/677983/download,Cettia,677983,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/671870/download,Cettia,671870,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/671741/download,Cettia,671741,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/671740/download,Cettia,671740,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/666969/download,Cettia,666969,0:23
France,Cetti's Warbler,.mp3,https://xeno-canto.org/666968/download,Cettia,666968,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/666967/download,Cettia,666967,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/653675/download,Cettia,653675,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/615282/download,Cettia,615282,0:43
France,Cetti's Warbler,.mp3,https://xeno-canto.org/615280/download,Cettia,615280,1:17
France,Cetti's Warbler,.mp3,https://xeno-canto.org/614853/download,Cettia,614853,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/613698/download,Cettia,613698,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/608336/download,Cettia,608336,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/608335/download,Cettia,608335,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/608334/download,Cettia,608334,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/608333/download,Cettia,608333,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/607214/download,Cettia,607214,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/606392/download,Cettia,606392,0:27
France,Cetti's Warbler,.mp3,https://xeno-canto.org/600623/download,Cettia,600623,0:14
France,Cetti's Warbler,.mp3,https://xeno-canto.org/600622/download,Cettia,600622,0:25
France,Cetti's Warbler,.mp3,https://xeno-canto.org/596576/download,Cettia,596576,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/596575/download,Cettia,596575,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/596574/download,Cettia,596574,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/596572/download,Cettia,596572,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/596570/download,Cettia,596570,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/573265/download,Cettia,573265,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/571292/download,Cettia,571292,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/571291/download,Cettia,571291,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/571290/download,Cettia,571290,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/571289/download,Cettia,571289,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/570978/download,Cettia,570978,0:17
France,Cetti's Warbler,.mp3,https://xeno-canto.org/569447/download,Cettia,569447,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/568407/download,Cettia,568407,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/555440/download,Cettia,555440,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/551353/download,Cettia,551353,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/551351/download,Cettia,551351,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/546360/download,Cettia,546360,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538505/download,Cettia,538505,0:15
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538504/download,Cettia,538504,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538503/download,Cettia,538503,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538502/download,Cettia,538502,0:19
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538501/download,Cettia,538501,0:22
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538489/download,Cettia,538489,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/538487/download,Cettia,538487,0:16
France,Cetti's Warbler,.mp3,https://xeno-canto.org/534870/download,Cettia,534870,0:52
France,Cetti's Warbler,.mp3,https://xeno-canto.org/516371/download,Cettia,516371,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/511198/download,Cettia,511198,0:53
France,Cetti's Warbler,.mp3,https://xeno-canto.org/511197/download,Cettia,511197,0:29
France,Cetti's Warbler,.mp3,https://xeno-canto.org/511185/download,Cettia,511185,0:59
France,Cetti's Warbler,.mp3,https://xeno-canto.org/508111/download,Cettia,508111,1:55
France,Cetti's Warbler,.mp3,https://xeno-canto.org/500561/download,Cettia,500561,1:23
France,Cetti's Warbler,.mp3,https://xeno-canto.org/497337/download,Cettia,497337,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/471918/download,Cettia,471918,0:20
France,Cetti's Warbler,.mp3,https://xeno-canto.org/467853/download,Cettia,467853,1:22
France,Cetti's Warbler,.mp3,https://xeno-canto.org/433938/download,Cettia,433938,0:42
France,Cetti's Warbler,.mp3,https://xeno-canto.org/411774/download,Cettia,411774,0:17
France,Cetti's Warbler,.mp3,https://xeno-canto.org/381855/download,Cettia,381855,1:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/381179/download,Cettia,381179,0:15
France,Cetti's Warbler,.mp3,https://xeno-canto.org/377256/download,Cettia,377256,0:23
France,Cetti's Warbler,.mp3,https://xeno-canto.org/374728/download,Cettia,374728,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/371128/download,Cettia,371128,0:48
France,Cetti's Warbler,.mp3,https://xeno-canto.org/358620/download,Cettia,358620,2:48
France,Cetti's Warbler,.mp3,https://xeno-canto.org/357883/download,Cettia,357883,0:44
France,Cetti's Warbler,.mp3,https://xeno-canto.org/357188/download,Cettia,357188,0:14
France,Cetti's Warbler,.mp3,https://xeno-canto.org/347208/download,Cettia,347208,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/319530/download,Cettia,319530,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/312591/download,Cettia,312591,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/310543/download,Cettia,310543,0:26
France,Cetti's Warbler,.mp3,https://xeno-canto.org/298733/download,Cettia,298733,1:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/298715/download,Cettia,298715,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/298714/download,Cettia,298714,1:01
France,Cetti's Warbler,.mp3,https://xeno-canto.org/298713/download,Cettia,298713,0:43
France,Cetti's Warbler,.mp3,https://xeno-canto.org/291578/download,Cettia,291578,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/289340/download,Cettia,289340,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/282726/download,Cettia,282726,0:26
France,Cetti's Warbler,.mp3,https://xeno-canto.org/253161/download,Cettia,253161,0:27
France,Cetti's Warbler,.mp3,https://xeno-canto.org/235465/download,Cettia,235465,0:25
France,Cetti's Warbler,.mp3,https://xeno-canto.org/235413/download,Cettia,235413,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/180915/download,Cettia,180915,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/169931/download,Cettia,169931,0:18
France,Cetti's Warbler,.mp3,https://xeno-canto.org/169930/download,Cettia,169930,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/161930/download,Cettia,161930,0:25
France,Cetti's Warbler,.mp3,https://xeno-canto.org/156473/download,Cettia,156473,0:42
France,Cetti's Warbler,.mp3,https://xeno-canto.org/156080/download,Cettia,156080,0:41
France,Cetti's Warbler,.mp3,https://xeno-canto.org/146706/download,Cettia,146706,0:18
France,Cetti's Warbler,.mp3,https://xeno-canto.org/142083/download,Cettia,142083,0:14
France,Cetti's Warbler,.mp3,https://xeno-canto.org/142082/download,Cettia,142082,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/138321/download,Cettia,138321,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/110744/download,Cettia,110744,0:12
France,Cetti's Warbler,.mp3,https://xeno-canto.org/78077/download,Cettia,78077,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/77233/download,Cettia,77233,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/77232/download,Cettia,77232,0:07
France,Cetti's Warbler,.wav,https://xeno-canto.org/788411/download,Cettia,788411,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/786649/download,Cettia,786649,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/781067/download,Cettia,781067,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/777850/download,Cettia,777850,0:44
France,Cetti's Warbler,.mp3,https://xeno-canto.org/777410/download,Cettia,777410,0:48
France,Cetti's Warbler,.mp3,https://xeno-canto.org/775151/download,Cettia,775151,0:21
France,Cetti's Warbler,.wav,https://xeno-canto.org/771722/download,Cettia,771722,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/767928/download,Cettia,767928,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/767056/download,Cettia,767056,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/767055/download,Cettia,767055,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/767054/download,Cettia,767054,0:56
France,Cetti's Warbler,.mp3,https://xeno-canto.org/757558/download,Cettia,757558,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/757557/download,Cettia,757557,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/757556/download,Cettia,757556,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/738107/download,Cettia,738107,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/732109/download,Cettia,732109,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/727218/download,Cettia,727218,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/726368/download,Cettia,726368,0:58
France,Cetti's Warbler,.mp3,https://xeno-canto.org/721794/download,Cettia,721794,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/718494/download,Cettia,718494,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/718446/download,Cettia,718446,0:31
France,Cetti's Warbler,.mp3,https://xeno-canto.org/689502/download,Cettia,689502,0:20
France,Cetti's Warbler,.mp3,https://xeno-canto.org/689501/download,Cettia,689501,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/689500/download,Cettia,689500,0:16
France,Cetti's Warbler,.mp3,https://xeno-canto.org/689499/download,Cettia,689499,0:31
France,Cetti's Warbler,.mp3,https://xeno-canto.org/689498/download,Cettia,689498,0:15
France,Cetti's Warbler,.mp3,https://xeno-canto.org/687027/download,Cettia,687027,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/686657/download,Cettia,686657,0:25
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684976/download,Cettia,684976,0:18
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684975/download,Cettia,684975,0:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/681113/download,Cettia,681113,0:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/672913/download,Cettia,672913,0:13
France,Cetti's Warbler,.mp3,https://xeno-canto.org/658048/download,Cettia,658048,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/644951/download,Cettia,644951,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/641317/download,Cettia,641317,0:01
France,Cetti's Warbler,.mp3,https://xeno-canto.org/631099/download,Cettia,631099,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/631098/download,Cettia,631098,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/628846/download,Cettia,628846,0:10
France,Cetti's Warbler,.mp3,https://xeno-canto.org/628660/download,Cettia,628660,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/627647/download,Cettia,627647,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/624935/download,Cettia,624935,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/620939/download,Cettia,620939,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/619556/download,Cettia,619556,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/619555/download,Cettia,619555,0:13
France,Cetti's Warbler,.mp3,https://xeno-canto.org/618098/download,Cettia,618098,0:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/616020/download,Cettia,616020,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/615284/download,Cettia,615284,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/614974/download,Cettia,614974,0:36
France,Cetti's Warbler,.mp3,https://xeno-canto.org/609622/download,Cettia,609622,0:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/606394/download,Cettia,606394,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/606390/download,Cettia,606390,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/595295/download,Cettia,595295,0:16
France,Cetti's Warbler,.mp3,https://xeno-canto.org/595053/download,Cettia,595053,0:01
France,Cetti's Warbler,.mp3,https://xeno-canto.org/595050/download,Cettia,595050,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/594200/download,Cettia,594200,0:01
France,Cetti's Warbler,.mp3,https://xeno-canto.org/568825/download,Cettia,568825,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/568668/download,Cettia,568668,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/562468/download,Cettia,562468,2:45
France,Cetti's Warbler,.mp3,https://xeno-canto.org/552717/download,Cettia,552717,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/552037/download,Cettia,552037,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/536420/download,Cettia,536420,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/483812/download,Cettia,483812,0:55
France,Cetti's Warbler,.mp3,https://xeno-canto.org/482410/download,Cettia,482410,0:54
France,Cetti's Warbler,.mp3,https://xeno-canto.org/471568/download,Cettia,471568,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/467977/download,Cettia,467977,0:25
France,Cetti's Warbler,.mp3,https://xeno-canto.org/467850/download,Cettia,467850,0:25
France,Cetti's Warbler,.mp3,https://xeno-canto.org/467220/download,Cettia,467220,1:31
France,Cetti's Warbler,.mp3,https://xeno-canto.org/465760/download,Cettia,465760,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/464093/download,Cettia,464093,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/464092/download,Cettia,464092,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/464091/download,Cettia,464091,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/464090/download,Cettia,464090,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/380212/download,Cettia,380212,0:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/374899/download,Cettia,374899,0:28
France,Cetti's Warbler,.mp3,https://xeno-canto.org/374753/download,Cettia,374753,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/374734/download,Cettia,374734,0:53
France,Cetti's Warbler,.mp3,https://xeno-canto.org/357226/download,Cettia,357226,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/357187/download,Cettia,357187,2:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/350343/download,Cettia,350343,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/350340/download,Cettia,350340,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/348341/download,Cettia,348341,0:22
France,Cetti's Warbler,.mp3,https://xeno-canto.org/344387/download,Cettia,344387,0:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/344386/download,Cettia,344386,0:29
France,Cetti's Warbler,.mp3,https://xeno-canto.org/316464/download,Cettia,316464,0:28
France,Cetti's Warbler,.mp3,https://xeno-canto.org/312625/download,Cettia,312625,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/312567/download,Cettia,312567,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/312550/download,Cettia,312550,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/241971/download,Cettia,241971,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/237011/download,Cettia,237011,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/235626/download,Cettia,235626,1:16
France,Cetti's Warbler,.mp3,https://xeno-canto.org/197376/download,Cettia,197376,0:14
France,Cetti's Warbler,.mp3,https://xeno-canto.org/183035/download,Cettia,183035,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/161967/download,Cettia,161967,0:19
France,Cetti's Warbler,.mp3,https://xeno-canto.org/150299/download,Cettia,150299,0:43
France,Cetti's Warbler,.mp3,https://xeno-canto.org/149734/download,Cettia,149734,0:13
France,Cetti's Warbler,.mp3,https://xeno-canto.org/138211/download,Cettia,138211,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/134359/download,Cettia,134359,1:14
France,Cetti's Warbler,.mp3,https://xeno-canto.org/134356/download,Cettia,134356,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/127803/download,Cettia,127803,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/110743/download,Cettia,110743,0:34
France,Cetti's Warbler,.mp3,https://xeno-canto.org/110742/download,Cettia,110742,0:35
France,Cetti's Warbler,.mp3,https://xeno-canto.org/103582/download,Cettia,103582,0:26
France,Cetti's Warbler,.mp3,https://xeno-canto.org/782195/download,Cettia,782195,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/777413/download,Cettia,777413,0:24
France,Cetti's Warbler,.mp3,https://xeno-canto.org/777409/download,Cettia,777409,0:55
France,Cetti's Warbler,.mp3,https://xeno-canto.org/748009/download,Cettia,748009,0:11
France,Cetti's Warbler,.mp3,https://xeno-canto.org/736721/download,Cettia,736721,0:15
France,Cetti's Warbler,.mp3,https://xeno-canto.org/703946/download,Cettia,703946,0:37
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684980/download,Cettia,684980,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684979/download,Cettia,684979,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/684978/download,Cettia,684978,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/663263/download,Cettia,663263,1:47
France,Cetti's Warbler,.mp3,https://xeno-canto.org/626927/download,Cettia,626927,0:07
France,Cetti's Warbler,.mp3,https://xeno-canto.org/624969/download,Cettia,624969,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/624961/download,Cettia,624961,0:08
France,Cetti's Warbler,.mp3,https://xeno-canto.org/616025/download,Cettia,616025,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/610062/download,Cettia,610062,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/603187/download,Cettia,603187,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/601187/download,Cettia,601187,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/595051/download,Cettia,595051,0:00
France,Cetti's Warbler,.mp3,https://xeno-canto.org/586516/download,Cettia,586516,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/569734/download,Cettia,569734,1:26
France,Cetti's Warbler,.mp3,https://xeno-canto.org/563578/download,Cettia,563578,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/563573/download,Cettia,563573,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/555196/download,Cettia,555196,0:09
France,Cetti's Warbler,.mp3,https://xeno-canto.org/544490/download,Cettia,544490,0:57
France,Cetti's Warbler,.mp3,https://xeno-canto.org/542810/download,Cettia,542810,0:06
France,Cetti's Warbler,.mp3,https://xeno-canto.org/542507/download,Cettia,542507,0:45
France,Cetti's Warbler,.mp3,https://xeno-canto.org/540149/download,Cettia,540149,0:02
France,Cetti's Warbler,.mp3,https://xeno-canto.org/539704/download,Cettia,539704,1:45
France,Cetti's Warbler,.mp3,https://xeno-canto.org/282717/download,Cettia,282717,0:21
France,Cetti's Warbler,.mp3,https://xeno-canto.org/130657/download,Cettia,130657,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/78078/download,Cettia,78078,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/26477/download,Cettia,26477,0:05
France,Cetti's Warbler,.mp3,https://xeno-canto.org/550249/download,Cettia,550249,0:04
France,Cetti's Warbler,.mp3,https://xeno-canto.org/542812/download,Cettia,542812,0:01
France,Cetti's Warbler,.mp3,https://xeno-canto.org/542793/download,Cettia,542793,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/468020/download,Cettia,468020,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/347873/download,Cettia,347873,0:03
France,Cetti's Warbler,.mp3,https://xeno-canto.org/263068/download,Cettia,263068,0:15
France,Long-tailed Tit,.mp3,https://xeno-canto.org/793311/download,Aegithalos,793311,0:24
France,Long-tailed Tit,.wav,https://xeno-canto.org/791339/download,Aegithalos,791339,0:03
France,Long-tailed Tit,.mp3,https://xeno-canto.org/790213/download,Aegithalos,790213,0:12
